Bundesliga|2025|Adam Daghim|Wolfsburg|F M S|27|1328|2|2|3.11|0.21|27|1.83|0.1151|3.07|0.21|18|9.79
Bundesliga|2025|Adam Hlozek|Hoffenheim|S|5|30|0|0|1.19|3.56|3|9|0.3953|0|0|0|1.21
Bundesliga|2025|Andrej Kramaric|Hoffenheim|F M S|34|2256|14|9|9.29|0.37|65|2.59|0.1429|4.53|0.18|35|18.17
Bundesliga|2025|Fisnik Asllani|Hoffenheim|F M S|33|2429|10|10|9.5|0.35|73|2.7|0.1302|5.4|0.2|34|19.75
Bundesliga|2025|Jonah Kusi-Asare|Bayern Munich|S|1|1|0|0|0|0|0|0|0|0|0|0|0
Bundesliga|2025|Marvin Pieringer|FC Heidenheim|F M S|27|1689|4|3|5.05|0.27|32|1.71|0.1579|2.21|0.12|17|7.95
Bundesliga|2025|Max Moerstedt|Hoffenheim|F S|22|334|2|2|1.25|0.34|6|1.62|0.2084|0.67|0.18|2|3.19
Bundesliga|2025|Mohammed Amoura|Wolfsburg|F M S|30|1949|8|7|9.2|0.42|60|2.77|0.1533|3.97|0.18|24|14.96
Bundesliga|2025|Nick Woltemade|VfB Stuttgart|M|1|90|0|0|0|0|0|0|0|0.35|0.35|1|0.59
Bundesliga|2025|Patrick Wimmer|Wolfsburg|F M S|25|1678|4|4|3.64|0.2|24|1.29|0.1516|2.25|0.12|16|8.32
Bundesliga|2025|Rayan Philippe|Hamburger SV|F M S|28|1272|5|5|4.89|0.35|39|2.76|0.1253|1.36|0.1|15|6.41
Bundesliga|2025|Sepe Elye Wahi|Eintracht Frankfurt|F S|10|309|0|0|1.03|0.3|7|2.04|0.1475|0.6|0.17|4|1.78
Bundesliga|2025|Tim Lemperle|Hoffenheim|F M S|29|2008|8|7|8.65|0.39|53|2.38|0.1633|2.58|0.12|26|13.37
Bundesliga|2025|Yan Diomande|RasenBallsport Leipzig|F M S|33|2507|12|12|8.03|0.29|53|1.9|0.1515|10.05|0.36|57|29.47
Bundesliga|2026|Adam Daghim|Hoffenheim|M|3|268|1|1|0.2|0.07|5|1.68|0.0395|1.87|0.63|7|3.03
Bundesliga|2026|Adam Hlozek|Hoffenheim|F M|3|217|2|2|1.91|0.79|11|4.56|0.1733|0.02|0.01|1|2.44
Bundesliga|2026|Adil Aouchiche|Schalke 04|M|3|263|1|1|1|0.34|8|2.74|0.1254|1.07|0.37|6|1.88
