lecce-v-as-roma|Lecce|Wladimiro Falcone
lecce-v-as-roma|Lecce|Marco Bleve
lecce-v-as-roma|Lecce|Plamen Penev
lecce-v-as-roma|Lecce|Christian Lupo
lecce-v-as-roma|Lecce|Antonino Gallo
lecce-v-as-roma|Lecce|Corrie Ndaba
lecce-v-as-roma|Lecce|Jamil Siebert
lecce-v-as-roma|Lecce|Kialonda Gaspar
lecce-v-as-roma|Lecce|Danilo Veiga
lecce-v-as-roma|Lecce|Gaby Jean
lecce-v-as-roma|Lecce|Ali Dembélé
lecce-v-as-roma|Lecce|Tiago Gabriel
lecce-v-as-roma|Lecce|Owen Kouassi
lecce-v-as-roma|Lecce|Elijah Scott
lecce-v-as-roma|Lecce|Marlon Nnamdi Ubani
lecce-v-as-roma|Lecce|Mohamed Kaba
lecce-v-as-roma|Lecce|Lassana Coulibaly
lecce-v-as-roma|Lecce|Youssef Maleh
lecce-v-as-roma|Lecce|Ivan Ilic
lecce-v-as-roma|Lecce|Sadik Fofana
lecce-v-as-roma|Lecce|Omri Gandelman
lecce-v-as-roma|Lecce|Oumar Ngom
lecce-v-as-roma|Lecce|Medon Berisha
lecce-v-as-roma|Lecce|Olaf Gorter
lecce-v-as-roma|Lecce|Niko Kovac
lecce-v-as-roma|Lecce|Willem Geubbels
lecce-v-as-roma|Lecce|Konan N’Dri
lecce-v-as-roma|Lecce|Santiago Pierotti
lecce-v-as-roma|Lecce|Nikola Stulic
lecce-v-as-roma|Lecce|Amar Ahmed
lecce-v-as-roma|Lecce|Hjalte Morel Lærke
lecce-v-as-roma|Lecce|Divine Onyemachi
lecce-v-as-roma|Lecce|Francisco Esteban Sánchez
lecce-v-as-roma|AS Roma|Pierluigi Gollini
lecce-v-as-roma|AS Roma|Devis Vásquez
lecce-v-as-roma|AS Roma|Mile Svilar
lecce-v-as-roma|AS Roma|Giorgio De Marzi
lecce-v-as-roma|AS Roma|Alessio Marcaccini
lecce-v-as-roma|AS Roma|Nahuel Molina
lecce-v-as-roma|AS Roma|Gianluca Mancini
lecce-v-as-roma|AS Roma|Mario Hermoso
lecce-v-as-roma|AS Roma|Evan Ndicka
lecce-v-as-roma|AS Roma|Leonardo Balerdi
lecce-v-as-roma|AS Roma|Anass Salah-Eddine
lecce-v-as-roma|AS Roma|Devyne Rensch
lecce-v-as-roma|AS Roma|Wesley
lecce-v-as-roma|AS Roma|Konstantinos Koulierakis
lecce-v-as-roma|AS Roma|Daniele Ghilardi
lecce-v-as-roma|AS Roma|Emanuele Lulli
lecce-v-as-roma|AS Roma|Marten de Roon
lecce-v-as-roma|AS Roma|Bryan Cristante
lecce-v-as-roma|AS Roma|Lorenzo Pellegrini
lecce-v-as-roma|AS Roma|Manu Koné
lecce-v-as-roma|AS Roma|Neil El Aynaoui
lecce-v-as-roma|AS Roma|Niccolò Pisilli
lecce-v-as-roma|AS Roma|Rodrigo Mora
lecce-v-as-roma|AS Roma|Paulo Dybala
lecce-v-as-roma|AS Roma|Santiago Castro
lecce-v-as-roma|AS Roma|Donyell Malen
lecce-v-as-roma|AS Roma|Matìas Soulè
lecce-v-as-roma|AS Roma|Robinio Vaz
lecce-v-as-roma|AS Roma|Antonio Arena
osasuna-v-getafe|Osasuna|Aitor Fernández
osasuna-v-getafe|Osasuna|Sergio Herrera
osasuna-v-getafe|Osasuna|Rafa Fernández
osasuna-v-getafe|Osasuna|Diego Rico
osasuna-v-getafe|Osasuna|Valentin Rosier
osasuna-v-getafe|Osasuna|Alejandro Catena
osasuna-v-getafe|Osasuna|Abel Bretones
osasuna-v-getafe|Osasuna|Jorge Herrando
osasuna-v-getafe|Osasuna|Enzo Boyomo
osasuna-v-getafe|Osasuna|Rockson Yeboah
osasuna-v-getafe|Osasuna|Iñigo Arguibide
osasuna-v-getafe|Osasuna|Unai Santos
osasuna-v-getafe|Osasuna|Lucas Torró
osasuna-v-getafe|Osasuna|Rubén García
osasuna-v-getafe|Osasuna|Jon Moncayola
osasuna-v-getafe|Osasuna|Aimar Oroz
osasuna-v-getafe|Osasuna|Iker Muñoz
osasuna-v-getafe|Osasuna|Asier Osambela
osasuna-v-getafe|Osasuna|Mauro Echegoyen
osasuna-v-getafe|Osasuna|Moi Gómez
osasuna-v-getafe|Osasuna|Ante Budimir
osasuna-v-getafe|Osasuna|Enrique Barja
osasuna-v-getafe|Osasuna|Raúl García
osasuna-v-getafe|Osasuna|Raúl Moro
osasuna-v-getafe|Osasuna|Jonathan Dubasin
osasuna-v-getafe|Osasuna|Asier Bonel Aicua
osasuna-v-getafe|Getafe|David Soria
osasuna-v-getafe|Getafe|Jirí Letácek
osasuna-v-getafe|Getafe|Diego Ferrer
osasuna-v-getafe|Getafe|Kiko Femenía
osasuna-v-getafe|Getafe|Johan Mojica
osasuna-v-getafe|Getafe|Djené
osasuna-v-getafe|Getafe|Juan Berrocal
osasuna-v-getafe|Getafe|Abdel Abqar
osasuna-v-getafe|Getafe|Zaid Romero
osasuna-v-getafe|Getafe|Saba Sazonov
osasuna-v-getafe|Getafe|Andrés García
osasuna-v-getafe|Getafe|Sebastián Boselli
osasuna-v-getafe|Getafe|Curro Burgos
osasuna-v-getafe|Getafe|Jean Ives Valou
osasuna-v-getafe|Getafe|Davinchi
osasuna-v-getafe|Getafe|Nemanja Gudelj
osasuna-v-getafe|Getafe|Javi Muñoz
osasuna-v-getafe|Getafe|Orel Mangala
osasuna-v-getafe|Getafe|Yvan Neyou
osasuna-v-getafe|Getafe|Francho Serrano
osasuna-v-getafe|Getafe|Ramón Terrats
osasuna-v-getafe|Getafe|Mario Martín
osasuna-v-getafe|Getafe|Alberto Risco
osasuna-v-getafe|Getafe|Christantus Uche
osasuna-v-getafe|Getafe|Óscar López
osasuna-v-getafe|Getafe|Juanmi
osasuna-v-getafe|Getafe|Enes Ünal
osasuna-v-getafe|Getafe|Borja Mayoral
osasuna-v-getafe|Getafe|Martín Satriano
osasuna-v-getafe|Getafe|Ibra Drammeh
atalanta-v-bologna|Atalanta|Francesco Rossi
atalanta-v-bologna|Atalanta|Marco Sportiello
atalanta-v-bologna|Atalanta|Marco Carnesecchi
atalanta-v-bologna|Atalanta|Paolo Vismara
atalanta-v-bologna|Atalanta|Thomas Kristensen
atalanta-v-bologna|Atalanta|Sead Kolasinac
atalanta-v-bologna|Atalanta|Davide Zappacosta
atalanta-v-bologna|Atalanta|Mitchel Bakker
atalanta-v-bologna|Atalanta|Raoul Bellanova
atalanta-v-bologna|Atalanta|Odilon Kossounou
atalanta-v-bologna|Atalanta|Lorenzo Bernasconi
atalanta-v-bologna|Atalanta|Giorgio Scalvini
atalanta-v-bologna|Atalanta|Isak Hien
atalanta-v-bologna|Atalanta|Matteo Plaia
atalanta-v-bologna|Atalanta|Honest Ahanor
atalanta-v-bologna|Atalanta|Relja Obric
atalanta-v-bologna|Atalanta|Mario Pasalic
atalanta-v-bologna|Atalanta|Franck Kessié
atalanta-v-bologna|Atalanta|Eljif Elmas
atalanta-v-bologna|Atalanta|Gianluca Gaetano
atalanta-v-bologna|Atalanta|Éderson
atalanta-v-bologna|Atalanta|Nicola Zalewski
atalanta-v-bologna|Atalanta|Lazar Samardzic
atalanta-v-bologna|Atalanta|Sulemana
atalanta-v-bologna|Atalanta|Alberto Manzoni
atalanta-v-bologna|Atalanta|Sergej Levak
atalanta-v-bologna|Atalanta|Federico Cassa
atalanta-v-bologna|Atalanta|Gianluca Scamacca
atalanta-v-bologna|Atalanta|Nikola Krstovic
atalanta-v-bologna|Atalanta|Giacomo Raspadori
atalanta-v-bologna|Atalanta|Charles De Ketelaere
atalanta-v-bologna|Atalanta|Kamaldeen Sulemana
atalanta-v-bologna|Atalanta|Tommaso De Nipoti
atalanta-v-bologna|Bologna|Lukasz Skorupski
atalanta-v-bologna|Bologna|Massimo Pessina
atalanta-v-bologna|Bologna|Ukko Happonen
atalanta-v-bologna|Bologna|Lorenzo De Silvestri
atalanta-v-bologna|Bologna|Nicolo Casale
atalanta-v-bologna|Bologna|Juan Miranda
atalanta-v-bologna|Bologna|Torbjørn Heggem
atalanta-v-bologna|Bologna|Emil Holm
atalanta-v-bologna|Bologna|Nadir Zortea
atalanta-v-bologna|Bologna|Arthur Theate
atalanta-v-bologna|Bologna|Martin Vitík
atalanta-v-bologna|Bologna|Rahim Alhassane
atalanta-v-bologna|Bologna|Eivind Helland
atalanta-v-bologna|Bologna|Lewis Ferguson
atalanta-v-bologna|Bologna|Nikola Moro
atalanta-v-bologna|Bologna|Tommaso Pobega
atalanta-v-bologna|Bologna|Oussama El Azzouzi
atalanta-v-bologna|Bologna|Mikel Amondarain
atalanta-v-bologna|Bologna|Marco Libra
atalanta-v-bologna|Bologna|Jon Rowe
atalanta-v-bologna|Bologna|Federico Bernardeschi
atalanta-v-bologna|Bologna|Artem Dovbyk
atalanta-v-bologna|Bologna|Riccardo Orsolini
atalanta-v-bologna|Bologna|Jens Odgaard
atalanta-v-bologna|Bologna|Roberto Piccoli
atalanta-v-bologna|Bologna|Nicolò Cambiaghi
aston-villa-v-arsenal|Aston Villa|Marco Bizot
aston-villa-v-arsenal|Aston Villa|James Wright
aston-villa-v-arsenal|Aston Villa|Zion Suzuki
aston-villa-v-arsenal|Aston Villa|Owen Asemota
aston-villa-v-arsenal|Aston Villa|Tyrone Mings
aston-villa-v-arsenal|Aston Villa|Victor Lindelöf
aston-villa-v-arsenal|Aston Villa|Matty Cash
aston-villa-v-arsenal|Aston Villa|Aaron Wan-Bissaka
aston-villa-v-arsenal|Aston Villa|Pau Torres
aston-villa-v-arsenal|Aston Villa|Ian Maatsen
aston-villa-v-arsenal|Aston Villa|Matteo Ruggeri
aston-villa-v-arsenal|Aston Villa|Triston Rowe
aston-villa-v-arsenal|Aston Villa|Modou Cissé
aston-villa-v-arsenal|Aston Villa|Ross Barkley
aston-villa-v-arsenal|Aston Villa|John McGinn
aston-villa-v-arsenal|Aston Villa|Leon Goretzka
aston-villa-v-arsenal|Aston Villa|Emiliano Buendía
aston-villa-v-arsenal|Aston Villa|Boubacar Kamara
aston-villa-v-arsenal|Aston Villa|João Gomes
aston-villa-v-arsenal|Aston Villa|Amadou Onana
aston-villa-v-arsenal|Aston Villa|Lamare Bogarde
aston-villa-v-arsenal|Aston Villa|George Hemmings
aston-villa-v-arsenal|Aston Villa|Johan Manzambi
aston-villa-v-arsenal|Aston Villa|Leon Bailey
aston-villa-v-arsenal|Aston Villa|Tammy Abraham
aston-villa-v-arsenal|Aston Villa|Nicolas Jackson
aston-villa-v-arsenal|Aston Villa|Alejandro Garnacho
aston-villa-v-arsenal|Aston Villa|Luka Lynch
aston-villa-v-arsenal|Aston Villa|Alysson
aston-villa-v-arsenal|Aston Villa|Bradley Burrowes
aston-villa-v-arsenal|Aston Villa|Brian Madjo
aston-villa-v-arsenal|Arsenal|Kepa Arrizabalaga
aston-villa-v-arsenal|Arsenal|David Raya
aston-villa-v-arsenal|Arsenal|Illan Meslier
aston-villa-v-arsenal|Arsenal|Tommy Setford
aston-villa-v-arsenal|Arsenal|Ezri Konsa
aston-villa-v-arsenal|Arsenal|Gabriel Magalhães
aston-villa-v-arsenal|Arsenal|Ben White
aston-villa-v-arsenal|Arsenal|William Saliba
aston-villa-v-arsenal|Arsenal|Jurriën Timber
aston-villa-v-arsenal|Arsenal|Piero Hincapié
aston-villa-v-arsenal|Arsenal|Riccardo Calafiori
aston-villa-v-arsenal|Arsenal|Cristhian Mosquera
aston-villa-v-arsenal|Arsenal|Myles Lewis-Skelly
aston-villa-v-arsenal|Arsenal|Fabio Vieira
aston-villa-v-arsenal|Arsenal|Martin Ødegaard
aston-villa-v-arsenal|Arsenal|Mikel Merino
aston-villa-v-arsenal|Arsenal|Bruno Guimarães
aston-villa-v-arsenal|Arsenal|Declan Rice
aston-villa-v-arsenal|Arsenal|Eberechi Eze
aston-villa-v-arsenal|Arsenal|Martín Zubimendi
aston-villa-v-arsenal|Arsenal|Ethan Nwaneri
aston-villa-v-arsenal|Arsenal|Max Dowman
aston-villa-v-arsenal|Arsenal|Gabriel Jesus
aston-villa-v-arsenal|Arsenal|Kai Havertz
aston-villa-v-arsenal|Arsenal|Viktor Gyökeres
aston-villa-v-arsenal|Arsenal|Gabriel Martinelli
aston-villa-v-arsenal|Arsenal|Bukayo Saka
aston-villa-v-arsenal|Arsenal|Noni Madueke
aston-villa-v-arsenal|Arsenal|Christos Tzolis
barcelona-v-rayo-vallecano|Barcelona|Wojciech Szczesny
barcelona-v-rayo-vallecano|Barcelona|Dominik Livakovic
barcelona-v-rayo-vallecano|Barcelona|Joan García
barcelona-v-rayo-vallecano|Barcelona|Eder Aller
barcelona-v-rayo-vallecano|Barcelona|Eric García
barcelona-v-rayo-vallecano|Barcelona|João Cancelo
