lecce-v-as-roma|Donyell Malen|1/1
lecce-v-as-roma|Santiago Castro|8/5
lecce-v-as-roma|Lorenzo Pellegrini|2/1
lecce-v-as-roma|Paulo Dybala|2/1
lecce-v-as-roma|Robinio Vaz|12/5
lecce-v-as-roma|Matias Soule|5/2
lecce-v-as-roma|Milos Jovic|7/2
lecce-v-as-roma|Rodrigo Mora|18/5
lecce-v-as-roma|Niccolo Pisilli|19/4
lecce-v-as-roma|Neil El Aynaoui|24/5
lecce-v-as-roma|Nikola Stulic|5/1
lecce-v-as-roma|Willem Geubbels|5/1
lecce-v-as-roma|Lameck Banda|11/2
lecce-v-as-roma|Wesley Lima|6/1
lecce-v-as-roma|Konan NDri|13/2
osasuna-v-getafe|Ante Budimir|7/4
osasuna-v-getafe|Raul Garcia|29/10
osasuna-v-getafe|Jonathan Dubasin|16/5
osasuna-v-getafe|Asier Bonel|10/3
osasuna-v-getafe|Moya Borja Mayoral|19/5
osasuna-v-getafe|Martin Satriano|17/4
osasuna-v-getafe|Chrisantus Uche|9/2
osasuna-v-getafe|Jimenez Juanmi|5/1
osasuna-v-getafe|Enes Unal|5/1
osasuna-v-getafe|Raul Moro|6/1
osasuna-v-getafe|Ruben Garcia|6/1
osasuna-v-getafe|Mauro Echegoyen|7/1
osasuna-v-getafe|Kike Barja|7/1
osasuna-v-getafe|Aimar Oroz|15/2
osasuna-v-getafe|Ebrahima Drammeh|8/1
atalanta-v-bologna|Vanja Vlahovic|7/4
atalanta-v-bologna|Nikola Krstovic|9/5
atalanta-v-bologna|Gianluca Scamacca|9/5
atalanta-v-bologna|Giacomo Raspadori|13/5
atalanta-v-bologna|Charles De Ketelaere|27/10
atalanta-v-bologna|Kamaldeen Sulemana|3/1
atalanta-v-bologna|Artem Dovbyk|3/1
atalanta-v-bologna|Riccardo Orsolini|33/10
atalanta-v-bologna|Roberto Piccoli|7/2
atalanta-v-bologna|Nicola Zalewski|18/5
atalanta-v-bologna|Lazar Samardzic|4/1
atalanta-v-bologna|Federico Bernardeschi|9/2
atalanta-v-bologna|Eljif Elmas|9/2
atalanta-v-bologna|Mario Pasalic|19/4
atalanta-v-bologna|Jon Rowe|5/1
aston-villa-v-arsenal|Viktor Gyokeres|29/20
aston-villa-v-arsenal|Gabriel Jesus|6/4
aston-villa-v-arsenal|Kai Havertz|8/5
aston-villa-v-arsenal|Bukayo Saka|21/10
aston-villa-v-arsenal|Christos Tzolis|12/5
aston-villa-v-arsenal|Mikel Merino|12/5
aston-villa-v-arsenal|Max Dowman|5/2
aston-villa-v-arsenal|Eberechi Eze|5/2
aston-villa-v-arsenal|Noni Madueke|29/10
aston-villa-v-arsenal|Ethan Nwaneri|10/3
aston-villa-v-arsenal|Tammy Abraham|10/3
aston-villa-v-arsenal|Fabio Vieira|7/2
aston-villa-v-arsenal|Nicolas Jackson|7/2
aston-villa-v-arsenal|Brian Madjo|18/5
aston-villa-v-arsenal|Martin Odegaard|4/1
barcelona-v-rayo-vallecano|Raphinha|8/11
barcelona-v-rayo-vallecano|Lamine Yamal|3/4
barcelona-v-rayo-vallecano|Toni Fernandez|20/21
barcelona-v-rayo-vallecano|Roony Bardghji|20/21
barcelona-v-rayo-vallecano|Hamza Abdelkarim|11/10
barcelona-v-rayo-vallecano|Karim Adeyemi|6/5
barcelona-v-rayo-vallecano|Anthony Gordon|13/10
barcelona-v-rayo-vallecano|Fermin Lopez|7/5
barcelona-v-rayo-vallecano|Dani Olmo|6/4
barcelona-v-rayo-vallecano|Hector Fort|14/5
barcelona-v-rayo-vallecano|Brian Farinas|4/1
barcelona-v-rayo-vallecano|Frenkie de Jong|4/1
barcelona-v-rayo-vallecano|Marc Bernal|21/5
barcelona-v-rayo-vallecano|Jorge De Frutos|19/4
barcelona-v-rayo-vallecano|Raul De Tomas|5/1
