Bundesliga|2025|Jonah Kusi-Asare|Bayern Munich|S|1|1|0|0|0|0|0|0|0|0|0|0|0
Bundesliga|2025|Yan Diomande|RasenBallsport Leipzig|F M S|33|2507|12|12|8.03|0.29|53|1.9|0.1515|10.05|0.36|57|29.47
EPL|2025|Alexander Isak|Liverpool|F S|14|717|3|3|3.25|0.41|17|2.13|0.1909|0.85|0.11|2|4.25
EPL|2025|Alexis Mac Allister|Liverpool|M S|37|2683|2|2|4.07|0.14|52|1.74|0.0783|2.85|0.1|34|13.19
EPL|2025|Beto|Everton|F S|37|1552|9|9|10.95|0.63|43|2.49|0.2546|1|0.06|12|12.1
EPL|2025|Bruno Guimarães|Newcastle United|M S|29|2467|9|7|5.07|0.19|42|1.53|0.1208|3.87|0.14|44|14.1
EPL|2025|Bukayo Saka|Arsenal|F M S|31|2239|7|6|7.94|0.32|71|2.85|0.1118|8.55|0.34|62|19.11
EPL|2025|Callum Wilson|West Ham|F M S|32|1229|7|7|7.6|0.56|38|2.78|0.2001|1.03|0.08|8|6.9
EPL|2025|Cody Gakpo|Liverpool|F M S|36|2758|7|7|9.83|0.32|87|2.84|0.1129|6.59|0.22|53|18.73
EPL|2025|Dango Ouattara|Brentford|F M S|32|2303|7|7|8.69|0.34|56|2.19|0.1553|5.86|0.23|27|13.25
EPL|2025|Declan Rice|Arsenal|D M S|36|3111|4|4|3.72|0.11|40|1.16|0.093|8.16|0.24|63|18.49
EPL|2025|Dominic Solanke|Tottenham|F S|15|989|3|3|3.59|0.33|20|1.82|0.1793|0.6|0.05|6|4.7
EPL|2025|Dominik Szoboszlai|Liverpool|D F M|36|3236|6|6|3.96|0.11|70|1.95|0.0566|8.84|0.25|78|21.54
EPL|2025|Eberechi Eze|Arsenal,Crystal Palace|F M S|33|1928|7|7|4.81|0.22|63|2.94|0.0763|2.63|0.12|17|10.36
EPL|2025|El Hadji Malick Diouf|West Ham|D M S|32|2711|0|0|0.56|0.02|18|0.6|0.0311|3.25|0.11|29|6.94
EPL|2025|Emile Smith-Rowe|Fulham|M S|37|1933|3|3|4.26|0.2|36|1.68|0.1184|1.42|0.07|18|8.59
EPL|2025|Fabio Carvalho|Brentford|M S|6|97|1|1|0.69|0.64|2|1.86|0.3448|0|0|0|0.69
EPL|2025|Florian Wirtz|Liverpool|F M S|33|2426|5|5|7.58|0.28|51|1.89|0.1486|5.38|0.2|60|20.64
EPL|2025|Hamed Junior Traore|Bournemouth|S|1|13|0|0|0|0|0|0|0|0.1|0.66|1|0.1
EPL|2025|Jaidon Anthony|Burnley|F M S|37|2777|8|8|5.56|0.18|55|1.78|0.1012|4.37|0.14|37|12.43
EPL|2025|Jarrod Bowen|West Ham|F M|38|3416|9|8|7.51|0.2|79|2.08|0.0951|8.43|0.22|44|14.38
EPL|2025|Jonah Kusi-Asare|Fulham|S|7|28|0|0|0|0|0|0|0|0.08|0.26|1|0.08
EPL|2025|Josh Dasilva|Brentford|S|2|2|0|0|0.07|3.27|1|45|0.0727|0|0|0|0.21
EPL|2025|Joshua King|Fulham|F M S|32|1306|1|1|3.8|0.26|26|1.79|0.1461|1.04|0.07|15|6.19
EPL|2025|Joël Piroe|Leeds|F S|16|216|0|0|1.08|0.45|14|5.83|0.0774|0.09|0.04|1|1.2
EPL|2025|Kai Havertz|Arsenal|F M S|12|582|2|2|4.9|0.76|18|2.78|0.272|1.46|0.23|11|4.52
EPL|2025|Kevin Schade|Brentford|F M S|35|2781|8|8|11.07|0.36|57|1.84|0.1942|4.57|0.15|29|17.38
EPL|2025|Martin Odegaard|Arsenal|M S|24|1347|1|1|1.22|0.08|22|1.47|0.0554|4.98|0.33|38|11.73
EPL|2025|Mathias Jensen|Brentford|M S|36|2258|3|3|1.59|0.06|29|1.16|0.0548|5.33|0.21|33|10.39
EPL|2025|Mathys Tel|Tottenham|F M S|31|1324|4|4|2.83|0.19|35|2.38|0.0808|3.41|0.23|29|6.19
EPL|2025|Max Dowman|Arsenal|M S|6|142|1|1|0.67|0.42|6|3.8|0.1115|0.63|0.4|4|1.62
EPL|2025|Mikel Merino|Arsenal|F M S|22|1002|4|4|5.22|0.47|22|1.98|0.2372|2.29|0.21|12|8.37
EPL|2025|Mikkel Damsgaard|Brentford|M S|33|2085|4|4|2.97|0.13|30|1.29|0.0991|6.47|0.28|42|12.35
EPL|2025|Mohammed Kudus|Tottenham|F M|19|1577|2|2|2.36|0.13|26|1.48|0.0909|2.57|0.15|21|4.96
EPL|2025|Noni Madueke|Arsenal|F M S|26|1246|2|2|2|0.14|25|1.81|0.0799|4.01|0.29|22|6.73
EPL|2025|Omar Marmoush|Manchester City|F M S|21|693|3|3|3.77|0.49|30|3.9|0.1255|2.13|0.28|12|6.19
EPL|2025|Rio Ngumoha|Liverpool|M S|19|515|2|2|1.22|0.21|16|2.8|0.0763|2.13|0.37|16|4.78
EPL|2025|Rodrigo Muniz|Fulham|F S|21|1001|1|1|4.55|0.41|32|2.88|0.142|0.96|0.09|8|4.83
EPL|2025|Thiago|Brentford|F S|38|3292|22|14|17.84|0.49|84|2.3|0.2124|3.45|0.09|24|22.69
EPL|2025|Valentín Castellanos|West Ham|F S|18|1430|6|6|7.12|0.45|50|3.15|0.1424|0.75|0.05|12|6.78
EPL|2025|Viktor Gyokeres|Arsenal|F S|36|2255|14|11|11.59|0.46|55|2.2|0.2107|2.65|0.11|20|14.78
EPL|2025|Wilfried Gnonto|Leeds|F S|23|493|0|0|0.44|0.08|10|1.83|0.0438|1.25|0.23|8|2.88
EPL|2025|Zian Flemming|Burnley|F S|29|1795|11|9|8.03|0.4|52|2.61|0.1545|0.68|0.03|10|7.83
EPL|2026|Alexander Isak|Liverpool|F|4|336|3|3|3.05|0.82|12|3.21|0.2544|0.1|0.03|2|1.57
EPL|2026|Alexis Mac Allister|Liverpool|M S|4|221|0|0|0.09|0.04|3|1.22|0.0316|0.19|0.08|3|1.2
EPL|2026|Beto|Everton|S|2|25|0|0|0.11|0.39|2|7.2|0.0548|0|0|0|0.11
EPL|2026|Bradley Barcola|Liverpool|M S|2|97|0|0|0.32|0.29|1|0.93|0.3173|0.18|0.17|2|0.5
EPL|2026|Bruno Guimarães|Arsenal|S|2|61|1|1|0.08|0.12|2|2.95|0.0408|0|0|0|0.17
EPL|2026|Bukayo Saka|Arsenal|M|4|340|3|2|2.85|0.75|13|3.44|0.219|0.13|0.03|4|3.47
EPL|2026|Callum Wilson|Brentford|S|3|8|0|0|0.15|1.7|2|22.5|0.0756|0.14|1.61|1|0.29
EPL|2026|Christos Tzolis|Arsenal|M|4|297|0|0|0.24|0.07|4|1.21|0.0594|1.04|0.32|8|3.06
EPL|2026|Chuba Akpom|Ipswich|S|2|64|1|1|0.43|0.6|1|1.41|0.4293|0|0|0|0.47
EPL|2026|Cody Gakpo|Liverpool|M S|4|283|1|1|0.41|0.13|8|2.54|0.0515|1.27|0.41|8|2.05
EPL|2026|César Palacios|Fulham|M|3|219|1|1|1.1|0.45|8|3.29|0.1372|0.03|0.01|1|1.06
EPL|2026|Dango Ouattara|Brentford|M S|4|172|0|0|0.07|0.03|4|2.09|0.0164|0.41|0.22|4|1.18
EPL|2026|Declan Rice|Arsenal|M|4|328|0|0|0.08|0.02|3|0.82|0.0276|0.53|0.14|6|3.32
EPL|2026|Dominic Solanke|Tottenham|F S|4|105|0|0|0.3|0.26|3|2.57|0.1003|0|0|0|0.34
EPL|2026|Dominik Szoboszlai|Liverpool|M|4|360|1|0|0.38|0.09|11|2.75|0.0342|1.42|0.35|11|1.79
EPL|2026|Eberechi Eze|Arsenal|S|3|63|0|0|0.04|0.05|1|1.43|0.0375|0|0|0|0.94
EPL|2026|El Hadji Malick Diouf|Brentford|S|1|24|0|0|0|0|0|0|0|0|0|0|0
EPL|2026|Emile Smith-Rowe|Fulham|S|3|31|0|0|0.06|0.18|1|2.9|0.0606|0.09|0.26|2|0.38
EPL|2026|Florian Wirtz|Liverpool|M|4|334|0|0|0.73|0.2|10|2.69|0.0734|0.27|0.07|6|2.39
EPL|2026|Gonzalo García|Fulham|F|4|348|1|1|1.99|0.51|12|3.1|0.1659|0.2|0.05|2|2.65
EPL|2026|Jaidon Anthony|Brentford|M S|4|188|0|0|0.15|0.07|4|1.91|0.0378|0.39|0.18|6|0.6
