Bundesliga|2025|Lazar Jovanovic|VfB Stuttgart|S|3|23|0|0|0.10|0.39|1|3.91|0.0999|0.10|0.37|2|0.20
EPL|2025|Enes Ünal|Bournemouth|S|22|158|1|1|2.33|1.33|15|8.54|0.1551|0.28|0.16|1|2.65
EPL|2025|Facundo Buonanotte|Chelsea,Leeds|M S|4|77|0|0|0.08|0.09|2|2.34|0.0375|0.30|0.35|3|0.29
EPL|2025|Idrissa Gueye|Everton|M|25|2120|2|2|1.91|0.08|29|1.23|0.0660|1.69|0.07|13|9.14
La_liga|2025|Ander Barrenetxea|Real Sociedad|F M S|30|1794|3|3|3.13|0.16|35|1.76|0.0895|6.60|0.33|45|13.03
La_liga|2025|Borja Mayoral|Getafe|F S|16|1072|4|4|2.75|0.23|15|1.26|0.1832|0.56|0.05|5|2.67
La_liga|2025|Ferrán Jutglà|Celta Vigo|F M S|30|1702|9|9|6.60|0.35|45|2.38|0.1466|1.55|0.08|15|8.99
La_liga|2025|Gonçalo Guedes|Real Sociedad|F M S|32|1833|8|8|4.14|0.20|46|2.26|0.0900|2.67|0.13|24|12.01
La_liga|2025|Gorka Carrera|Real Sociedad|S|3|49|0|0|0.56|1.03|1|1.84|0.5621|0.00|0.00|0|0.58
La_liga|2025|Grady Diangana|Elche|F M S|20|937|1|1|1.36|0.13|16|1.54|0.0847|1.09|0.10|10|4.74
La_liga|2025|Hugo Gonzalez|Celta Vigo|S|1|4|0|0|0.00|0.00|0|0.00|0.0000|0.00|0.00|0|0.00
La_liga|2025|Hugo Álvarez|Celta Vigo|D F M S|28|1359|4|4|2.27|0.15|14|0.93|0.1623|2.45|0.16|25|8.50
La_liga|2025|Iago Aspas|Celta Vigo|F M S|32|1082|5|3|2.95|0.25|28|2.33|0.1054|4.46|0.37|30|11.23
La_liga|2025|Job Ochieng|Real Sociedad|M S|2|92|0|0|0.09|0.08|1|0.98|0.0861|0.15|0.15|2|0.78
La_liga|2025|Jones El Abdellaoui|Celta Vigo|D F M S|22|621|2|2|2.38|0.35|17|2.46|0.1402|0.51|0.07|9|4.24
La_liga|2025|Joselu Pérez|Getafe|S|2|16|0|0|0.01|0.08|1|5.63|0.0141|0.00|0.00|0|0.01
La_liga|2025|Juanmi|Getafe|S|8|152|1|1|0.14|0.08|2|1.18|0.0695|0.06|0.03|2|0.18
La_liga|2025|Lucas Cepeda|Elche|M S|10|390|1|1|1.11|0.26|13|3.00|0.0857|0.27|0.06|6|1.89
La_liga|2025|Luka Sucic|Real Sociedad|F M S|22|1003|3|3|1.76|0.16|23|2.06|0.0765|0.36|0.03|9|3.47
La_liga|2025|Martín Satriano|Getafe|F M|18|1609|6|6|4.71|0.26|35|1.96|0.1346|2.49|0.14|15|8.57
La_liga|2025|Mikel Oyarzabal|Real Sociedad|F S|34|2727|15|8|10.83|0.36|79|2.61|0.1370|5.96|0.20|42|20.30
La_liga|2025|Orri Óskarsson|Real Sociedad|F S|20|822|9|9|7.34|0.80|27|2.96|0.2717|0.47|0.05|4|7.52
La_liga|2025|Pablo Durán|Celta Vigo|F M S|30|1451|2|2|4.31|0.27|37|2.29|0.1164|2.15|0.13|10|6.90
La_liga|2025|Williot Swedberg|Celta Vigo|F M S|29|1237|5|5|5.19|0.38|23|1.67|0.2256|1.98|0.14|10|8.53
La_liga|2026|Ander Barrenetxea|Real Sociedad|M S|4|221|1|1|0.21|0.09|4|1.63|0.0525|0.04|0.02|1|0.46
La_liga|2026|Borja Mayoral|Getafe|S|2|2|0|0|0.00|0.00|0|0.00|0.0000|0.00|0.00|0|0.00
La_liga|2026|Enes Ünal|Getafe|F S|3|221|1|1|0.81|0.33|4|1.63|0.2016|0.09|0.04|2|0.91
La_liga|2026|Ezequiel Ponce|Elche|S|2|57|0|0|0.08|0.13|2|3.16|0.0405|0.32|0.50|1|0.69
La_liga|2026|Facundo Buonanotte|Elche|M S|2|93|0|0|0.45|0.44|5|4.84|0.0907|0.03|0.03|1|0.78
La_liga|2026|Fernando Niño|Elche|F|3|234|1|1|0.90|0.35|4|1.54|0.2255|0.00|0.00|0|1.08
La_liga|2026|Ferrán Jutglà|Celta Vigo|F S|4|237|0|0|0.03|0.01|1|0.38|0.0324|0.56|0.21|2|0.62
La_liga|2026|Gonçalo Guedes|Real Sociedad|S|3|41|0|0|0.63|1.37|6|13.17|0.1044|0.16|0.35|2|0.58
La_liga|2026|Hugo Gonzalez|Celta Vigo|F|1|48|0|0|0.00|0.00|0|0.00|0.0000|0.03|0.06|1|0.00
La_liga|2026|Hugo Álvarez|Celta Vigo|F S|3|114|0|0|0.00|0.00|0|0.00|0.0000|0.29|0.23|2|0.39
La_liga|2026|Iago Aspas|Celta Vigo|F S|4|144|1|1|0.45|0.28|4|2.50|0.1123|0.09|0.06|2|0.60
La_liga|2026|Job Ochieng|Real Sociedad|M|1|68|0|0|0.05|0.07|1|1.32|0.0491|0.00|0.00|0|0.05
La_liga|2026|Jones El Abdellaoui|Celta Vigo|F S|2|90|0|0|0.26|0.26|2|2.00|0.1321|0.00|0.00|0|0.28
La_liga|2026|Lucas Cepeda|Elche|S|3|68|0|0|0.23|0.30|5|6.62|0.0453|0.09|0.12|2|0.27
La_liga|2026|Luka Sucic|Real Sociedad|M S|4|286|1|1|0.29|0.09|7|2.20|0.0412|0.17|0.05|4|0.59
La_liga|2026|Martín Satriano|Getafe|F|3|256|0|0|0.76|0.27|6|2.11|0.1270|0.02|0.01|1|1.18
La_liga|2026|Mikel Oyarzabal|Real Sociedad|F M S|4|270|0|0|0.79|0.26|7|2.33|0.1127|0.84|0.28|5|1.84
La_liga|2026|Orri Óskarsson|Real Sociedad|F S|4|273|1|1|2.74|0.90|8|2.64|0.3425|0.10|0.03|2|2.93
La_liga|2026|Pablo Durán|Celta Vigo|F S|3|129|0|0|0.03|0.02|1|0.70|0.0316|0.05|0.03|1|0.43
La_liga|2026|Williot Swedberg|Celta Vigo|F S|4|221|0|0|0.72|0.29|3|1.22|0.2399|0.06|0.03|1|0.98
Ligue_1|2025|Idrissa Gueye|Metz|F S|3|126|0|0|0.12|0.09|2|1.43|0.0615|0.00|0.00|0|0.05
Ligue_1|2025|Kevin Omoruyi|Nice|F S|23|864|0|0|4.00|0.42|22|2.29|0.1816|0.43|0.05|3|4.62
Ligue_1|2025|Martín Satriano|Lyon|F S|11|696|2|2|2.15|0.28|16|2.07|0.1345|1.25|0.16|10|3.52
Ligue_1|2025|Willem Geubbels|Paris FC|F S|24|1013|5|4|5.10|0.45|30|2.67|0.1701|0.54|0.05|7|5.95
Serie_A|2025|Albert Gudmundsson|Fiorentina|F M S|33|2290|5|2|3.52|0.14|41|1.61|0.0859|3.78|0.15|31|10.84
Serie_A|2025|Andrea Pinamonti|Sassuolo|F S|36|2610|9|9|10.77|0.37|73|2.52|0.1476|1.78|0.06|17|12.01
Serie_A|2025|Daniel Maldini|Atalanta,Lazio|F M S|21|944|2|2|2.81|0.27|23|2.19|0.1223|1.19|0.11|11|4.71
Serie_A|2025|Fisayo Dele-Bashiru|Lazio|M S|24|1159|1|1|0.59|0.05|9|0.70|0.0650|1.12|0.09|11|6.59
Serie_A|2025|Gennaro Borrelli|Cagliari|F S|27|1263|5|5|4.58|0.33|30|2.14|0.1527|0.87|0.06|12|5.73
Serie_A|2025|Gustav Isaksen|Lazio|F S|30|1606|5|5|5.41|0.30|48|2.69|0.1127|0.88|0.05|17|7.82
Serie_A|2025|Idrissa Gueye|Udinese|F S|19|368|1|1|2.26|0.55|20|4.89|0.1132|0.16|0.04|4|3.51
Serie_A|2025|Jurgen Ekkelenkamp|Udinese|F M S|31|2234|5|5|4.73|0.19|33|1.33|0.1433|2.56|0.10|27|10.38
Serie_A|2025|Keinan Davis|Udinese|F S|30|2106|10|6|6.84|0.29|50|2.14|0.1369|4.33|0.18|31|13.43
Serie_A|2025|Lameck Banda|Lecce|F M S|32|1768|5|5|3.25|0.17|38|1.93|0.0854|3.33|0.17|23|7.62
Serie_A|2025|Matteo Cancellieri|Lazio|F M S|30|1740|4|4|5.22|0.27|41|2.12|0.1273|1.92|0.10|18|8.65
Serie_A|2025|Mattia Zaccagni|Lazio|F M|26|2127|3|3|5.62|0.24|34|1.44|0.1654|2.79|0.12|35|9.42
Serie_A|2025|Nicolo Zaniolo|Udinese|F M S|32|2308|5|5|6.14|0.24|72|2.81|0.0853|5.69|0.22|51|12.04
Serie_A|2025|Nicolò Cavuoti|Cagliari|S|4|34|0|0|0.00|0.00|0|0.00|0.0000|0.00|0.00|0|0.00
Serie_A|2025|Nikola Stulic|Lecce|F S|34|1713|4|3|4.71|0.25|33|1.73|0.1427|2.10|0.11|20|6.27
Serie_A|2025|Omri Gandelman|Lecce|M S|19|971|2|2|1.73|0.16|10|0.93|0.1734|1.12|0.10|7|3.18
Serie_A|2025|Paul Mendy|Cagliari|F S|9|326|2|2|2.39|0.66|15|4.14|0.1593|0.26|0.07|6|2.72
Serie_A|2025|Tijjani Noslin|Lazio|F S|29|1113|4|4|4.32|0.35|35|2.83|0.1234|2.39|0.19|17|8.65
Serie_A|2025|Vakoun Bayo|Udinese|F S|15|432|0|0|1.33|0.28|14|2.92|0.0947|0.73|0.15|3|1.78
Serie_A|2026|Albert Gudmundsson|Fiorentina|F|1|74|0|0|0.25|0.31|4|4.86|0.0637|0.88|1.07|5|1.13
Serie_A|2026|Andrea Pinamonti|Lazio|S|1|6|0|0|0.11|1.58|1|15.00|0.1056|0.00|0.00|0|0.11
