DAL-at-NYG|Javonte Williams|4/5
DAL-at-NYG|Cameron Skattebo|6/5
DAL-at-NYG|CeeDee Lamb|13/10
DAL-at-NYG|George Pickens|13/8
DAL-at-NYG|Malik Nabers|15/8
DAL-at-NYG|Jaxson Dart|2/1
DAL-at-NYG|Jake Ferguson|13/5
DAL-at-NYG|Isaiah Likely|14/5
DAL-at-NYG|Tyrone Tracy Jr.|31/10
DAL-at-NYG|Najee Harris|10/3
DAL-at-NYG|Ryan Flournoy|4/1
DAL-at-NYG|Malachi Fields|17/4
DAL-at-NYG|Darnell Mooney|11/2
DAL-at-NYG|Theo Johnson|13/2
DAL-at-NYG|Dak Prescott|13/2
CHI-at-CAR|DAndre Swift|8/11
CHI-at-CAR|Chuba Hubbard|5/4
CHI-at-CAR|Jonathon Brooks|17/10
CHI-at-CAR|Tetairoa McMillan|9/5
CHI-at-CAR|Kyle Monangai|37/20
CHI-at-CAR|Colston Loveland|15/8
CHI-at-CAR|Luther Burden|2/1
CHI-at-CAR|Rome Odunze|11/5
CHI-at-CAR|Jalen Coker|31/10
CHI-at-CAR|Roschon Johnson|4/1
CHI-at-CAR|Caleb Williams|4/1
CHI-at-CAR|Darren Waller|19/4
CHI-at-CAR|Bryce Young|5/1
CHI-at-CAR|Xavier Legette|5/1
CHI-at-CAR|Cole Kmet|11/2
TB-at-CIN|Chase Brown|8/11
TB-at-CIN|JaMarr Chase|20/23
TB-at-CIN|Tee Higgins|13/10
TB-at-CIN|Bucky Irving|6/4
TB-at-CIN|Kenneth Gainwell|2/1
TB-at-CIN|Emeka Egbuka|41/20
TB-at-CIN|Chris Godwin|23/10
TB-at-CIN|Samaje Perine|16/5
TB-at-CIN|Cade Otton|100/30
TB-at-CIN|Jalen McMillan|7/2
TB-at-CIN|Mike Gesicki|9/2
TB-at-CIN|Andrei Iosivas|24/5
TB-at-CIN|Colbie Young|5/1
TB-at-CIN|Baker Mayfield|11/2
TB-at-CIN|Tez Johnson|11/2
NO-at-DET|Jahmyr Gibbs|5/13
NO-at-DET|Travis Etienne|21/20
