liverpool-v-nottingham-forest|Alexander Isak|11/8
liverpool-v-nottingham-forest|Cody Gakpo|2/1
liverpool-v-nottingham-forest|Lewis Koumas|9/4
liverpool-v-nottingham-forest|Federico Chiesa|9/4
liverpool-v-nottingham-forest|Victor Munoz|12/5
liverpool-v-nottingham-forest|Florian Wirtz|5/2
liverpool-v-nottingham-forest|Rio Ngumoha|5/2
liverpool-v-nottingham-forest|Harvey Elliott|3/1
liverpool-v-nottingham-forest|Chris Wood|3/1
liverpool-v-nottingham-forest|Dominik Szoboszlai|16/5
liverpool-v-nottingham-forest|Arnaud Kalimuendo|10/3
liverpool-v-nottingham-forest|Liam Delap|10/3
liverpool-v-nottingham-forest|Morgan Gibbs-White|10/3
liverpool-v-nottingham-forest|Igor Jesus|17/5
liverpool-v-nottingham-forest|Trey Nyoni|17/4
afc-bournemouth-v-everton|Evanilson|21/10
afc-bournemouth-v-everton|Alvaro Rodriguez|9/4
afc-bournemouth-v-everton|Daniel Jebbison|23/10
afc-bournemouth-v-everton|Beto|5/2
afc-bournemouth-v-everton|Rayan Vitor|27/10
afc-bournemouth-v-everton|Thierno Barry|11/4
afc-bournemouth-v-everton|Justin Kluivert|10/3
afc-bournemouth-v-everton|Amine Adli|10/3
afc-bournemouth-v-everton|David Brooks|7/2
afc-bournemouth-v-everton|Marcus Tavernier|15/4
afc-bournemouth-v-everton|Ben Doak|15/4
afc-bournemouth-v-everton|Iliman-Cheikh Ndiaye|17/4
afc-bournemouth-v-everton|Kiernan Dewsbury-Hall|17/4
afc-bournemouth-v-everton|Brennan Johnson|9/2
afc-bournemouth-v-everton|Tyrique George|5/1
coventry-city-v-hull-city|Taiwo Awoniyi|29/20
coventry-city-v-hull-city|Ellis Simms|8/5
coventry-city-v-hull-city|Sidiki Cherif|2/1
coventry-city-v-hull-city|Brandon Thoms-Asante|11/5
coventry-city-v-hull-city|Oliver McBurnie|3/1
coventry-city-v-hull-city|Tyrell Sellars-Fleming|3/1
coventry-city-v-hull-city|Joe Gelhardt|3/1
coventry-city-v-hull-city|Ephron Mason-Clark|33/10
coventry-city-v-hull-city|Victor Torp|7/2
coventry-city-v-hull-city|Jack Rudoni|18/5
coventry-city-v-hull-city|Loum Tchaouna|19/5
coventry-city-v-hull-city|Gustavo Hamer|4/1
coventry-city-v-hull-city|Tatsuhiro Sakamoto|17/4
coventry-city-v-hull-city|Raphael Borges Rodrigues|9/2
coventry-city-v-hull-city|Mohamed-Ali Cho|5/1
tottenham-hotspur-v-newcastle-united|Richarlison|8/5
tottenham-hotspur-v-newcastle-united|Dominic Solanke|19/10
tottenham-hotspur-v-newcastle-united|William Osula|2/1
tottenham-hotspur-v-newcastle-united|Omar Marmoush|21/10
tottenham-hotspur-v-newcastle-united|Yoane Wissa|23/10
tottenham-hotspur-v-newcastle-united|Sean Neave|13/5
tottenham-hotspur-v-newcastle-united|Nick Woltemade|13/5
tottenham-hotspur-v-newcastle-united|Mathys Tel|13/5
tottenham-hotspur-v-newcastle-united|Luca Williams-Barnet|11/4
tottenham-hotspur-v-newcastle-united|Mohammed Kudus|3/1
tottenham-hotspur-v-newcastle-united|Harvey Barnes|3/1
tottenham-hotspur-v-newcastle-united|Mikey Moore|3/1
tottenham-hotspur-v-newcastle-united|James Maddison|10/3
tottenham-hotspur-v-newcastle-united|de Oliveira Savio|7/2
tottenham-hotspur-v-newcastle-united|Bazoumana Toure|15/4
levante-v-real-betis|Troy Parrott|17/10
levante-v-real-betis|Cucho Hernandez|21/10
levante-v-real-betis|Antony|27/10
levante-v-real-betis|Iker Losada|11/4
levante-v-real-betis|Ivan Romero|14/5
levante-v-real-betis|Karl Etta|29/10
levante-v-real-betis|Abdessamad Ezzalzouli|29/10
levante-v-real-betis|Yanis Musuayi|3/1
levante-v-real-betis|Gonzalo Petit|3/1
levante-v-real-betis|Pablo Garcia|7/2
levante-v-real-betis|Roger Brugue|4/1
levante-v-real-betis|Rodrigo Riquelme|4/1
levante-v-real-betis|Alarcon Isco|21/5
levante-v-real-betis|Kareem Tunde|17/4
levante-v-real-betis|Pablo Fornals|9/2
real-sociedad-v-espanyol|Mikel Oyarzabal|29/20
real-sociedad-v-espanyol|Orri Steinn Oskarsson|6/4
real-sociedad-v-espanyol|Javi Puado|11/5
real-sociedad-v-espanyol|Garcia Kike|11/5
real-sociedad-v-espanyol|Jon Karrikaburu|5/2
real-sociedad-v-espanyol|Goncalo Guedes|13/5
real-sociedad-v-espanyol|Roberto Fernandez|14/5
real-sociedad-v-espanyol|Job Ochieng|3/1
real-sociedad-v-espanyol|Marcos Fernandez|3/1
real-sociedad-v-espanyol|Takefusa Kubo|7/2
real-sociedad-v-espanyol|Pere Milla|7/2
real-sociedad-v-espanyol|Luka Sucic|18/5
real-sociedad-v-espanyol|Gorka Carrera|18/5
real-sociedad-v-espanyol|Mikel Goti|4/1
real-sociedad-v-espanyol|Alex Calatrava|17/4
sevilla-v-atletico-madrid|Alexander Sorloth|17/10
sevilla-v-atletico-madrid|Ademola Lookman|2/1
sevilla-v-atletico-madrid|Julian Alvarez|9/4
sevilla-v-atletico-madrid|Robbie Ure|13/5
sevilla-v-atletico-madrid|Arnau Ortiz|13/5
sevilla-v-atletico-madrid|Isaac Romero|17/5
sevilla-v-atletico-madrid|Carlos Martin|7/2
sevilla-v-atletico-madrid|Alex Baena|4/1
sevilla-v-atletico-madrid|Kang-In Lee|17/4
sevilla-v-atletico-madrid|Ibrahima Sow|9/2
sevilla-v-atletico-madrid|Joan Jordan|9/2
sevilla-v-atletico-madrid|Giuliano Simeone|24/5
sevilla-v-atletico-madrid|Thomas Lemar|5/1
sevilla-v-atletico-madrid|Ruben Vargas|5/1
sevilla-v-atletico-madrid|Rodrigo Mendoza|5/1
fiorentina-v-frosinone|Moise Kean|7/5
fiorentina-v-frosinone|Mateo Pellegrino|29/20
fiorentina-v-frosinone|Tomas Bobcek|9/4
fiorentina-v-frosinone|Albert Gudmundsson|23/10
fiorentina-v-frosinone|Giovanni Fabbian|5/2
fiorentina-v-frosinone|Riccardo Sottil|13/5
fiorentina-v-frosinone|Muhammed Colley|11/4
fiorentina-v-frosinone|Rolando Mandragora|14/5
fiorentina-v-frosinone|Arthur Atta|29/10
fiorentina-v-frosinone|Alejandro Cichero|3/1
fiorentina-v-frosinone|Federico Croci|3/1
fiorentina-v-frosinone|Antonio Raimondo|10/3
fiorentina-v-frosinone|Brando Mazzeo|7/2
fiorentina-v-frosinone|Franco Mastantuono|19/5
fiorentina-v-frosinone|Daniel Birligea|4/1
monza-v-udinese|Keinan Davis|9/4
monza-v-udinese|Gustavo Varela|3/1
monza-v-udinese|Idrissa Gueye|3/1
monza-v-udinese|Dany Mota|3/1
monza-v-udinese|Patrick Cutrone|3/1
monza-v-udinese|Cyril Ngonge|10/3
monza-v-udinese|Nicolo Zaniolo|10/3
monza-v-udinese|Vakoun Bayo|7/2
monza-v-udinese|Solomon Loubao|7/2
monza-v-udinese|Giulio Vinciati|7/2
monza-v-udinese|Keita Balde|4/1
monza-v-udinese|Jay Robinson|9/2
monza-v-udinese|Jurgen Ekkelenkamp|9/2
monza-v-udinese|Unai Gomez|5/1
monza-v-udinese|Patrick Ciurria|11/2
sassuolo-v-torino|Luca Moro|6/4
sassuolo-v-torino|Andrea Pinamonti|6/4
sassuolo-v-torino|Kieron Bowie|12/5
sassuolo-v-torino|Giovanni Simeone|12/5
sassuolo-v-torino|Domenico Berardi|13/5
sassuolo-v-torino|Pietro Pellegri|11/4
sassuolo-v-torino|Nicholas Pierini|11/4
sassuolo-v-torino|Tommaso Gabellini|3/1
sassuolo-v-torino|Gabriel Kulla|3/1
sassuolo-v-torino|Armand Lauriente|3/1
sassuolo-v-torino|Che Adams|3/1
sassuolo-v-torino|Sandro Kulenovic|3/1
sassuolo-v-torino|Duvan Zapata|16/5
sassuolo-v-torino|Cristian Volpato|4/1
sassuolo-v-torino|Nikola Vlasic|4/1
juventus-v-parma|Arkadiusz Milik|15/13
juventus-v-parma|Kenan Yildiz|23/20
juventus-v-parma|Randal Muani|6/5
juventus-v-parma|Jonathan David|5/4
juventus-v-parma|Jeff Ekhator|13/8
juventus-v-parma|Jeremie Boga|13/8
juventus-v-parma|Kerim Alajbegovic|19/10
juventus-v-parma|Francisco Conceicao|11/5
juventus-v-parma|Edon Zhegrova|13/5
juventus-v-parma|Fabio Miretti|13/5
juventus-v-parma|Weston McKennie|13/5
juventus-v-parma|Nicolas Gonzalez|11/4
juventus-v-parma|Teun Koopmeiners|9/2
juventus-v-parma|Kephren Thuram|9/2
juventus-v-parma|Manuel Locatelli|11/2
1-fc-union-berlin-v-eintracht-frankfurt|Jonathan Burkardt|2/1
1-fc-union-berlin-v-eintracht-frankfurt|Emmanuel Latte Lath|2/1
1-fc-union-berlin-v-eintracht-frankfurt|Younes Ebnoutalib|11/5
1-fc-union-berlin-v-eintracht-frankfurt|Andrej Ilic|5/2
1-fc-union-berlin-v-eintracht-frankfurt|Ilyas Ansah|11/4
1-fc-union-berlin-v-eintracht-frankfurt|Can Uzun|11/4
1-fc-union-berlin-v-eintracht-frankfurt|Oliver Burke|3/1
1-fc-union-berlin-v-eintracht-frankfurt|Ansgar Knauff|7/2
1-fc-union-berlin-v-eintracht-frankfurt|Jean Negoce|7/2
1-fc-union-berlin-v-eintracht-frankfurt|Woo-yeong Jeong|18/5
1-fc-union-berlin-v-eintracht-frankfurt|Ritsu Doan|4/1
1-fc-union-berlin-v-eintracht-frankfurt|Tim Skarke|4/1
1-fc-union-berlin-v-eintracht-frankfurt|Ayoube Amaimouni-Echghouyab|9/2
1-fc-union-berlin-v-eintracht-frankfurt|Livan Burcu|9/2
1-fc-union-berlin-v-eintracht-frankfurt|Fares Chaibi|9/2
fc-cologne-v-tsg-hoffenheim|Andrej Kramaric|7/4
fc-cologne-v-tsg-hoffenheim|Said El Mala|15/8
fc-cologne-v-tsg-hoffenheim|Tim Lemperle|15/8
fc-cologne-v-tsg-hoffenheim|Fisnik Asllani|2/1
fc-cologne-v-tsg-hoffenheim|Ragnar Ache|2/1
fc-cologne-v-tsg-hoffenheim|Adam Hlozek|11/5
fc-cologne-v-tsg-hoffenheim|Alessandro Vogt|9/4
fc-cologne-v-tsg-hoffenheim|Max Moerstedt|5/2
fc-cologne-v-tsg-hoffenheim|Thijs Dallinga|5/2
fc-cologne-v-tsg-hoffenheim|Adam Daghim|27/10
fc-cologne-v-tsg-hoffenheim|Bambase Conte|11/4
fc-cologne-v-tsg-hoffenheim|Marius Bulter|14/5
fc-cologne-v-tsg-hoffenheim|Luca Waldschmidt|29/10
fc-cologne-v-tsg-hoffenheim|Patrick Wimmer|7/2
fc-cologne-v-tsg-hoffenheim|Youssoupha Niang|19/5
mainz-v-sc-paderborn-07|Phillip Tietz|7/5
mainz-v-sc-paderborn-07|Ransford Konigsdorffer|7/4
mainz-v-sc-paderborn-07|Sheraldo Becker|21/10
mainz-v-sc-paderborn-07|Paul Nebel|12/5
mainz-v-sc-paderborn-07|Marco Richter|12/5
mainz-v-sc-paderborn-07|William Boving|5/2
mainz-v-sc-paderborn-07|Jae-Sung Lee|3/1
mainz-v-sc-paderborn-07|Nadiem Amiri|3/1
mainz-v-sc-paderborn-07|Stefano Marino|10/3
mainz-v-sc-paderborn-07|Kennedy Okpala|7/2
mainz-v-sc-paderborn-07|Steffen Tigges|7/2
mainz-v-sc-paderborn-07|Marvin Pieringer|7/2
mainz-v-sc-paderborn-07|Deniz Zeitler|4/1
mainz-v-sc-paderborn-07|Sven Michel|4/1
mainz-v-sc-paderborn-07|Gabriel Vidovic|9/2
rb-leipzig-v-borussia-monchengladbach|Christopher Nkunku|7/5
rb-leipzig-v-borussia-monchengladbach|Romulo da Cruz|31/20
rb-leipzig-v-borussia-monchengladbach|Conrad Harder|9/5
rb-leipzig-v-borussia-monchengladbach|Ayodele Thomas|21/10
rb-leipzig-v-borussia-monchengladbach|Tidiam Gomis|9/4
rb-leipzig-v-borussia-monchengladbach|Antonio Nusa|5/2
rb-leipzig-v-borussia-monchengladbach|Brajan Gruda|13/5
rb-leipzig-v-borussia-monchengladbach|Johan Bakayoko|13/5
rb-leipzig-v-borussia-monchengladbach|Tomas Cvancara|11/4
rb-leipzig-v-borussia-monchengladbach|Isac Lidberg|14/5
rb-leipzig-v-borussia-monchengladbach|Andrija Maksimovic|3/1
rb-leipzig-v-borussia-monchengladbach|Tim Kleindienst|16/5
rb-leipzig-v-borussia-monchengladbach|Assan Ouedraogo|10/3
rb-leipzig-v-borussia-monchengladbach|Ezechiel Banzuzi|7/2
rb-leipzig-v-borussia-monchengladbach|Shuto Machino|18/5
sv-elversberg-v-bayer-leverkusen|Patrik Schick|21/20
sv-elversberg-v-bayer-leverkusen|Victor Boniface|6/5
sv-elversberg-v-bayer-leverkusen|Christian Kofane|13/10
sv-elversberg-v-bayer-leverkusen|Martin Terrier|2/1
sv-elversberg-v-bayer-leverkusen|Montrell Culbreath|2/1
sv-elversberg-v-bayer-leverkusen|Eliesse Seghir|9/4
sv-elversberg-v-bayer-leverkusen|Ernest Poku|9/4
sv-elversberg-v-bayer-leverkusen|Afonso Moreira|23/10
sv-elversberg-v-bayer-leverkusen|Jonah Berghoff|12/5
sv-elversberg-v-bayer-leverkusen|Nathan Tella|13/5
sv-elversberg-v-bayer-leverkusen|Noel Futkeu|13/5
sv-elversberg-v-bayer-leverkusen|Ibrahim Maza|13/5
sv-elversberg-v-bayer-leverkusen|Malik Tillman|13/5
sv-elversberg-v-bayer-leverkusen|David Mokwa|3/1
sv-elversberg-v-bayer-leverkusen|Jonas Hofmann|3/1
borussia-dortmund-v-hamburg-sv|Serhou Guirassy|3/4
borussia-dortmund-v-hamburg-sv|Fabio Silva|6/4
borussia-dortmund-v-hamburg-sv|Maximilian Beier|2/1
borussia-dortmund-v-hamburg-sv|Samuele Inacio|13/5
borussia-dortmund-v-hamburg-sv|Giannis Konstantelias|13/5
borussia-dortmund-v-hamburg-sv|Konstantinos Karetsas|14/5
borussia-dortmund-v-hamburg-sv|Terem Moffi|7/2
borussia-dortmund-v-hamburg-sv|Patson Daka|7/2
borussia-dortmund-v-hamburg-sv|Mathis Albert|7/2
borussia-dortmund-v-hamburg-sv|Carney Chukwuemeka|18/5
borussia-dortmund-v-hamburg-sv|Justin Lerma|4/1
borussia-dortmund-v-hamburg-sv|Jobe Bellingham|9/2
borussia-dortmund-v-hamburg-sv|Marcel Sabitzer|9/2
borussia-dortmund-v-hamburg-sv|Jean-Luc Dompe|19/4
borussia-dortmund-v-hamburg-sv|Enzo Duarte|5/1
strasbourg-v-lens|Odsonne Edouard|13/8
strasbourg-v-lens|Joaquin Panichelli|13/8
strasbourg-v-lens|Franjo Ivanovic|9/5
strasbourg-v-lens|Florian Thauvin|15/8
strasbourg-v-lens|Rayan Fofana|2/1
strasbourg-v-lens|Milos Lukovic|21/10
strasbourg-v-lens|Florian Sotoca|21/10
strasbourg-v-lens|Thorgan Hazard|9/4
strasbourg-v-lens|Abdallah Sima|23/10
strasbourg-v-lens|Yaya Dieme|29/10
strasbourg-v-lens|Jacobo Ortega|3/1
strasbourg-v-lens|Becket Godo|3/1
strasbourg-v-lens|Sekou Mara|10/3
strasbourg-v-lens|Mezian Mesloub|4/1
strasbourg-v-lens|Sebastian Nanasi|4/1
aj-auxerre-v-angers|Ryan Rodin|7/4
aj-auxerre-v-angers|Theo Bair|21/10
aj-auxerre-v-angers|Danny Namaso|23/10
aj-auxerre-v-angers|Remy Labeau Lascary|3/1
aj-auxerre-v-angers|Amine El Ouazzani|3/1
aj-auxerre-v-angers|Mamadou Simbakoli|10/3
