Bundesliga|2025|Adam Daghim|Wolfsburg|F M S|27|1328|2|2|3.11|0.21|27|1.83|0.1151|3.07|0.21|18|9.79
Bundesliga|2025|Adam Hlozek|Hoffenheim|S|5|30|0|0|1.19|3.56|3|9.00|0.3953|0.00|0.00|0|1.21
Bundesliga|2025|Andrej Ilic|Union Berlin|F M S|32|2238|5|5|10.36|0.42|71|2.86|0.1459|4.75|0.19|30|13.32
Bundesliga|2025|Andrej Kramaric|Hoffenheim|F M S|34|2256|14|9|9.29|0.37|65|2.59|0.1429|4.53|0.18|35|18.17
Bundesliga|2025|Andrija Maksimovic|RasenBallsport Leipzig|S|8|77|0|0|0.07|0.08|2|2.34|0.0332|0.37|0.43|3|0.43
Bundesliga|2025|Ansgar Knauff|Eintracht Frankfurt|D F M S|28|1302|4|4|3.70|0.26|34|2.35|0.1088|2.91|0.20|17|9.42
Bundesliga|2025|Antonio Nusa|RasenBallsport Leipzig|F M S|31|2048|4|4|5.20|0.23|61|2.68|0.0853|4.75|0.21|33|16.72
Bundesliga|2025|Assan Ouédraogo|RasenBallsport Leipzig|F M S|19|970|4|4|2.81|0.26|27|2.51|0.1040|3.01|0.28|14|8.33
Bundesliga|2025|Ayoube Amaimouni-Echghouyab|Eintracht Frankfurt|D F M S|17|551|2|2|0.56|0.09|12|1.96|0.0468|0.64|0.10|6|1.65
Bundesliga|2025|Bazoumana Touré|Hoffenheim|D F M S|30|2379|5|5|5.14|0.19|48|1.82|0.1071|7.23|0.27|44|16.13
Bundesliga|2025|Brajan Gruda|RasenBallsport Leipzig|F M S|13|760|3|3|3.53|0.42|21|2.49|0.1681|3.07|0.36|17|8.73
Bundesliga|2025|Can Uzun|Eintracht Frankfurt|M S|21|1178|8|7|3.79|0.29|41|3.13|0.0924|2.63|0.20|19|8.54
Bundesliga|2025|Carney Chukwuemeka|Borussia Dortmund|F M S|28|869|2|2|2.45|0.25|18|1.86|0.1359|0.63|0.07|11|5.29
Bundesliga|2025|Christian Kofane|Bayer Leverkusen|F M S|29|1231|5|5|8.05|0.59|46|3.36|0.1749|2.24|0.16|17|11.18
Bundesliga|2025|Conrad Harder|RasenBallsport Leipzig|F S|29|886|3|3|4.68|0.48|42|4.27|0.1114|2.82|0.29|14|7.42
Bundesliga|2025|Ernest Poku|Bayer Leverkusen|D M S|29|1471|5|5|3.73|0.23|27|1.65|0.1381|3.16|0.19|27|10.75
Bundesliga|2025|Ezechiel Banzuzi|RasenBallsport Leipzig|M S|24|521|0|0|1.25|0.22|15|2.59|0.0832|0.35|0.06|7|3.04
Bundesliga|2025|Fabio Silva|Borussia Dortmund|F M S|28|784|2|2|2.11|0.24|23|2.64|0.0915|2.76|0.32|17|7.06
Bundesliga|2025|Farès Chaïbi|Eintracht Frankfurt|D F M S|28|1822|2|2|3.52|0.17|35|1.73|0.1007|5.04|0.25|40|11.08
Bundesliga|2025|Fisnik Asllani|Hoffenheim|F M S|33|2429|10|10|9.50|0.35|73|2.70|0.1302|5.40|0.20|34|19.75
Bundesliga|2025|Gian-Luca Waldschmidt|FC Cologne|F M S|24|633|5|3|4.43|0.63|26|3.70|0.1705|2.63|0.37|14|9.19
Bundesliga|2025|Ibrahim Maza|Bayer Leverkusen|M S|28|1845|3|3|6.01|0.29|53|2.59|0.1135|4.39|0.21|28|17.93
Bundesliga|2025|Ilyas Ansah|Union Berlin|F M S|33|1960|5|5|3.83|0.18|33|1.52|0.1159|1.52|0.07|17|6.58
Bundesliga|2025|Jae-Sung Lee|Mainz 05|F M S|28|2229|4|4|4.22|0.17|30|1.21|0.1408|3.33|0.13|22|9.91
Bundesliga|2025|Jean Négoce|Eintracht Frankfurt|F M S|27|1322|3|3|2.18|0.15|29|1.97|0.0750|4.02|0.27|31|8.62
