Serie_A|2025|Edin Dzeko|Fiorentina|F S|11|220|0|0|0.26|0.1|4|1.64|0.0642|0.17|0.07|2|0.57
Bundesliga|2026|Edin Dzeko|Schalke 04|S|1|13|0|0|0|0|0|0|0|0|0|0|0
Bundesliga|2026|Moussa Sylla|Schalke 04|F|2|180|0|0|1.26|0.63|5|2.5|0.2516|0.16|0.08|2|1.01
Bundesliga|2026|Emmanuel Latte Lath|Union Berlin|F|2|133|1|1|0.28|0.19|3|2.03|0.0935|0|0|0|0
Bundesliga|2025|Andrej Ilic|Union Berlin|F M S|32|2238|5|5|10.36|0.42|71|2.86|0.1459|4.75|0.19|30|13.32
Bundesliga|2026|Kenan Karaman|Schalke 04|S|1|4|0|0|0|0|0|0|0|0|0|0|0
Bundesliga|2025|Marin Ljubicic|Union Berlin|S|2|11|2|2|1.51|12.32|2|16.36|0.753|0|0|0|0.61
Bundesliga|2026|Marin Ljubicic|Union Berlin|F|2|180|0|0|0.14|0.07|2|1|0.0678|0.07|0.04|1|0.21
Bundesliga|2025|Oliver Burke|Union Berlin|F M S|29|1699|6|6|6.04|0.32|34|1.8|0.1776|2.29|0.12|23|9.29
Bundesliga|2025|Woo-Yeong Jeong|Union Berlin|F M S|28|1182|4|4|2.68|0.2|22|1.68|0.1219|0.43|0.03|6|4.17
Bundesliga|2026|Woo-Yeong Jeong|Union Berlin|S|2|47|0|0|0.07|0.14|1|1.91|0.0711|0.12|0.23|3|0.21
EPL|2025|Hee-Chan Hwang|Wolverhampton Wanderers|F M S|26|1469|2|1|1.9|0.12|19|1.16|0.1|1.88|0.12|15|5.16
Bundesliga|2025|Tim Skarke|Union Berlin|F M S|22|555|1|1|0.91|0.15|14|2.27|0.0648|1.45|0.23|11|3.77
Bundesliga|2026|Tim Skarke|Union Berlin|S|2|47|1|1|1.05|2.01|3|5.74|0.3499|0.32|0.62|2|0.54
Bundesliga|2026|Adil Aouchiche|Schalke 04|M|2|173|0|0|0.18|0.09|3|1.56|0.0596|0.35|0.18|4|0.39
Bundesliga|2025|Livan Burcu|Union Berlin|F M S|18|621|1|1|2.16|0.31|16|2.32|0.1351|0.51|0.07|9|2.69
Bundesliga|2026|Livan Burcu|Union Berlin|M S|2|101|0|0|0.06|0.05|2|1.78|0.0281|0|0|0|0.15
Bundesliga|2025|Linus Güther|Union Berlin|S|1|4|0|0|0|0|0|0|0|0|0|0|0
EPL|2025|Beto|Everton|F S|37|1552|9|9|10.95|0.63|43|2.49|0.2546|1|0.06|12|12.1
EPL|2026|Beto|Everton|S|2|25|0|0|0.11|0.39|2|7.2|0.0548|0|0|0|0.11
Serie_A|2026|Beto|Fiorentina|S|1|10|0|0|0.06|0.58|1|9|0.0639|0|0|0|0.06
La_liga|2025|Akor Adams|Sevilla|F S|32|2048|10|7|7.82|0.34|61|2.68|0.1282|1.15|0.05|13|9.73
Serie_A|2026|Akor Adams|Venezia|F|3|254|0|0|0.8|0.28|8|2.83|0.0996|0.02|0.01|2|1.26
Serie_A|2025|Mateo Pellegrino|Parma Calcio 1913|F S|37|3012|9|8|9.15|0.27|73|2.18|0.1253|2.14|0.06|22|11.23
Serie_A|2026|Mateo Pellegrino|Fiorentina|F|3|260|1|1|0.34|0.12|4|1.38|0.0843|0.22|0.08|4|1.05
Serie_A|2026|Albion Rrahmani|Venezia|F S|3|60|0|0|0.18|0.27|4|6|0.0454|0|0|0|0.12
Serie_A|2026|John Yeboah|Venezia|F S|3|213|1|1|1.15|0.49|9|3.8|0.128|0.86|0.36|5|2.49
Serie_A|2026|Lion Lauberbach|Venezia|S|2|23|0|0|0|0|0|0|0|0|0|0|0.04
Serie_A|2025|Alieu Njie|Torino|F M S|15|266|1|1|1.21|0.41|5|1.69|0.2423|0.16|0.05|3|1.77
Serie_A|2026|Alieu Njie|Fiorentina,Torino|F S|2|103|0|0|0.57|0.5|2|1.75|0.2836|0.54|0.47|5|1.1
La_liga|2025|Franco Mastantuono|Real Madrid|D F M S|23|1026|1|1|2.68|0.24|30|2.63|0.0894|2.86|0.25|16|7.65
Serie_A|2026|Franco Mastantuono|Fiorentina|F M|3|205|0|0|0.78|0.34|10|4.39|0.0777|0.08|0.04|2|1.04
La_liga|2025|Toni Fernández|Barcelona|F|1|48|0|0|0|0|0|0|0|0.09|0.17|1|0.09
Serie_A|2026|Toni Fernández|Venezia|S|1|40|0|0|0|0|0|0|0|0|0|0|0.02
Ligue_1|2025|Esteban Lepaul|Angers,Rennes|F S|34|2761|21|18|12.69|0.41|87|2.84|0.1459|3.39|0.11|23|17.01
Ligue_1|2026|Esteban Lepaul|Rennes|F|2|180|2|1|1.67|0.84|12|6|0.1393|0.37|0.19|2|2.13
Serie_A|2025|Boulaye Dia|Lazio|F M S|27|1257|1|1|2.7|0.19|12|0.86|0.2248|1.71|0.12|15|5.35
Serie_A|2026|Boulaye Dia|Lazio|F|2|167|0|0|0|0|0|0|0|0.54|0.29|4|0.78
Ligue_1|2026|Boulaye Dia|Rennes|S|1|1|0|0|0|0|0|0|0|0|0|0|0
Ligue_1|2025|Amine Gouiri|Marseille|F M S|22|1318|8|8|7.24|0.49|38|2.59|0.1904|3.99|0.27|33|11.25
Ligue_1|2026|Amine Gouiri|Marseille|F|3|270|4|3|1.81|0.6|11|3.67|0.1648|0.02|0.01|1|2.62
Ligue_1|2025|Issa Soumaré|Le Havre|F M S|34|2942|8|7|11.97|0.37|77|2.36|0.1554|4.38|0.13|29|16.24
Ligue_1|2026|Issa Soumaré|Rennes|F S|2|80|0|0|0.12|0.13|3|3.38|0.0396|0.02|0.03|1|0.18
EPL|2025|Eliezer Mayenda|Sunderland|F M S|20|740|2|2|2.01|0.24|13|1.58|0.1547|0.74|0.09|4|2.48
Ligue_1|2026|Eliezer Mayenda|Rennes|S|2|23|0|0|0.14|0.54|2|7.83|0.0694|0.08|0.32|1|0.31
Ligue_1|2025|Ludovic Blas|Rennes|D F M S|32|1521|5|3|3.22|0.19|47|2.78|0.0686|6.98|0.41|48|13.11
Ligue_1|2026|Ludovic Blas|Rennes|M S|2|95|0|0|1.08|1.02|5|4.74|0.2158|0.39|0.37|5|2.66
Serie_A|2025|Faris Moumbagna|Cremonese|S|5|72|0|0|0.45|0.56|2|2.5|0.2248|0.02|0.02|1|0.4
