barcelona-v-feyenoord-rotterdam|Raphinha|8/15
barcelona-v-feyenoord-rotterdam|Gabriel Jesus|7/10
barcelona-v-feyenoord-rotterdam|Lamine Yamal|3/4
barcelona-v-feyenoord-rotterdam|Hamza Abdelkarim|5/6
barcelona-v-feyenoord-rotterdam|Karim Adeyemi|19/20
barcelona-v-feyenoord-rotterdam|Fermin Lopez|6/5
barcelona-v-feyenoord-rotterdam|Anthony Gordon|6/5
barcelona-v-feyenoord-rotterdam|Dani Olmo|7/5
barcelona-v-feyenoord-rotterdam|Brian Farinas|8/5
barcelona-v-feyenoord-rotterdam|Frenkie de Jong|11/5
barcelona-v-feyenoord-rotterdam|Marc Bernal|18/5
barcelona-v-feyenoord-rotterdam|Pedri|15/4
barcelona-v-feyenoord-rotterdam|Jordi Pesquer|4/1
barcelona-v-feyenoord-rotterdam|Gavi|4/1
barcelona-v-feyenoord-rotterdam|Nacho Ferri|9/2
vfb-stuttgart-v-viking-fk|Deniz Undav|4/6
vfb-stuttgart-v-viking-fk|Ermedin Demirovic|17/20
vfb-stuttgart-v-viking-fk|Dzenan Pejcinovic|19/20
vfb-stuttgart-v-viking-fk|Tiago Tomas|20/21
vfb-stuttgart-v-viking-fk|Jarzinho Malanga|8/5
vfb-stuttgart-v-viking-fk|Bilal El Khannouss|17/10
vfb-stuttgart-v-viking-fk|Leo Sauer|7/4
vfb-stuttgart-v-viking-fk|Jamie Leweling|9/4
vfb-stuttgart-v-viking-fk|Chris Fuhrich|11/4
vfb-stuttgart-v-viking-fk|Grischa Promel|29/10
vfb-stuttgart-v-viking-fk|Erik Botheim|3/1
vfb-stuttgart-v-viking-fk|Peter Christiansen|10/3
vfb-stuttgart-v-viking-fk|Romano Postema|7/2
vfb-stuttgart-v-viking-fk|Zlatko Tripic|7/2
vfb-stuttgart-v-viking-fk|Lorenz Assignon|15/4
liverpool-v-atletico-madrid|Alexander Isak|27/20
liverpool-v-atletico-madrid|Cody Gakpo|21/10
liverpool-v-atletico-madrid|Bradley Barcola|11/5
liverpool-v-atletico-madrid|Alexander Sorloth|23/10
liverpool-v-atletico-madrid|Lewis Koumas|12/5
liverpool-v-atletico-madrid|Jonathan David|5/2
liverpool-v-atletico-madrid|Carlos Martin|5/2
liverpool-v-atletico-madrid|Victor Munoz|11/4
liverpool-v-atletico-madrid|Rio Ngumoha|11/4
liverpool-v-atletico-madrid|Julian Alvarez|11/4
liverpool-v-atletico-madrid|Arnau Ortiz|29/10
liverpool-v-atletico-madrid|Florian Wirtz|3/1
liverpool-v-atletico-madrid|Ademola Lookman|3/1
liverpool-v-atletico-madrid|Miguel Cubo|7/2
liverpool-v-atletico-madrid|Dominik Szoboszlai|15/4
napoli-v-arsenal|Viktor Gyokeres|8/5
napoli-v-arsenal|Kai Havertz|15/8
napoli-v-arsenal|Bukayo Saka|5/2
napoli-v-arsenal|Christos Tzolis|27/10
napoli-v-arsenal|Mikel Merino|29/10
napoli-v-arsenal|Max Dowman|3/1
napoli-v-arsenal|Noni Madueke|17/5
napoli-v-arsenal|Rasmus Hojlund|7/2
napoli-v-arsenal|Eberechi Eze|7/2
napoli-v-arsenal|Giovane Nascimento|15/4
napoli-v-arsenal|Lorenzo Lucca|4/1
napoli-v-arsenal|Martin Odegaard|9/2
napoli-v-arsenal|Moura Bruno Guimaraes|5/1
napoli-v-arsenal|Kevin De Bruyne|11/2
napoli-v-arsenal|Noa Lang|11/2
paris-saint-germain-v-slovan-bratislava|Ousmane Dembele|4/9
paris-saint-germain-v-slovan-bratislava|Khvicha Kvaratskhelia|4/7
paris-saint-germain-v-slovan-bratislava|Ferran Torres|3/5
paris-saint-germain-v-slovan-bratislava|Desire Doue|4/6
paris-saint-germain-v-slovan-bratislava|Mika Godts|20/23
paris-saint-germain-v-slovan-bratislava|Quentin Ndjantou|21/20
paris-saint-germain-v-slovan-bratislava|Maghnes Akliouche|21/20
paris-saint-germain-v-slovan-bratislava|Senny Mayulu|13/10
paris-saint-germain-v-slovan-bratislava|Dro Fernandez|11/8
paris-saint-germain-v-slovan-bratislava|Ferreira Vitinha|11/5
paris-saint-germain-v-slovan-bratislava|Joao Neves|12/5
paris-saint-germain-v-slovan-bratislava|Fabian Ruiz|11/4
paris-saint-germain-v-slovan-bratislava|Achraf Hakimi|3/1
paris-saint-germain-v-slovan-bratislava|Nuno Mendes|16/5
paris-saint-germain-v-slovan-bratislava|Warren Zaire Emery|5/1
chelsea-v-leeds-united|de Jesus Joao Pedro|1/1
chelsea-v-leeds-united|Danny Welbeck|6/5
chelsea-v-leeds-united|Cole Palmer|5/4
chelsea-v-leeds-united|Emanuel Emegha|27/20
chelsea-v-leeds-united|Morgan Rogers|15/8
chelsea-v-leeds-united|Estevao|15/8
chelsea-v-leeds-united|Dominic Calvert-Lewin|5/2
chelsea-v-leeds-united|Geovany Quenda|11/4
chelsea-v-leeds-united|Jamie Bynoe-Gittens|29/10
chelsea-v-leeds-united|Lukas Nmecha|3/1
chelsea-v-leeds-united|Noah Okafor|7/2
chelsea-v-leeds-united|Pedro neto|7/2
chelsea-v-leeds-united|Harry Wilson|4/1
chelsea-v-leeds-united|Daniel James|9/2
chelsea-v-leeds-united|Brenden Aaronson|5/1
atlanta-united-fc-v-orlando-city-sc|Arif Kovac|6/4
atlanta-united-fc-v-orlando-city-sc|Breel Embolo|6/4
atlanta-united-fc-v-orlando-city-sc|Antoine Griezmann|8/5
atlanta-united-fc-v-orlando-city-sc|Martin Ojeda|8/5
atlanta-united-fc-v-orlando-city-sc|Cayman Togashi|7/4
atlanta-united-fc-v-orlando-city-sc|Sergio Santos|7/4
atlanta-united-fc-v-orlando-city-sc|Daryl Dike|9/5
atlanta-united-fc-v-orlando-city-sc|Fabrice Picault|19/10
atlanta-united-fc-v-orlando-city-sc|Pedrinho Lopes|21/10
atlanta-united-fc-v-orlando-city-sc|Aleksey Miranchuk|21/10
atlanta-united-fc-v-orlando-city-sc|Miguel Almiron|21/10
atlanta-united-fc-v-orlando-city-sc|Marco Pasalic|9/4
atlanta-united-fc-v-orlando-city-sc|Luke Brennan|23/10
atlanta-united-fc-v-orlando-city-sc|Enzo Dovlo|13/5
atlanta-united-fc-v-orlando-city-sc|Tyrese Spicer|11/4
cf-montreal-v-charlotte-fc|Prince Osei Owusu|6/5
cf-montreal-v-charlotte-fc|Daniel Rios|15/8
cf-montreal-v-charlotte-fc|Archie Goodwin|15/8
cf-montreal-v-charlotte-fc|Idan Gorno|19/10
cf-montreal-v-charlotte-fc|Pep Biel|2/1
cf-montreal-v-charlotte-fc|Owen Graham-Roache|2/1
cf-montreal-v-charlotte-fc|Alexis Sanchez|23/10
cf-montreal-v-charlotte-fc|Wikelman Carmona|13/5
cf-montreal-v-charlotte-fc|Dante Sealy|14/5
cf-montreal-v-charlotte-fc|Ivan Jaime|3/1
cf-montreal-v-charlotte-fc|Olger Escobar|3/1
cf-montreal-v-charlotte-fc|Liel Abada|3/1
cf-montreal-v-charlotte-fc|Hennadii Synchuk|3/1
cf-montreal-v-charlotte-fc|Allan Saint-Maximin|16/5
cf-montreal-v-charlotte-fc|Rodolfo Aloko|10/3
d-c-united-v-columbus-crew|Tai Baribo|7/5
d-c-united-v-columbus-crew|Louis Munteanu|13/8
d-c-united-v-columbus-crew|Josef Martinez|2/1
d-c-united-v-columbus-crew|Jamal Thiare|2/1
