EPL|2025|Erling Haaland|Manchester City|F|35|2979|27|24|25.75|0.78|125|3.78|0.2060|5.51|0.17|25|32.74
EPL|2025|Antoine Semenyo|Bournemouth,Manchester City|F|37|3220|17|16|11.31|0.32|83|2.32|0.1363|4.13|0.12|38|20.87
EPL|2025|Jean-Philippe Mateta|Crystal Palace|F|32|2225|12|8|12.93|0.52|63|2.55|0.2053|1.25|0.05|9|15.17
EPL|2025|Ismaila Sarr|Crystal Palace|F|28|2181|9|6|9.26|0.38|48|1.98|0.1929|2.20|0.09|19|12.70
EPL|2025|Phil Foden|Manchester City|F|33|2083|7|7|6.69|0.29|55|2.38|0.1216|6.11|0.26|53|19.91
EPL|2025|Harvey Barnes|Newcastle United|F|37|1947|7|7|8.05|0.37|58|2.68|0.1388|3.11|0.14|23|12.75
EPL|2025|William Osula|Newcastle United|F|24|777|7|7|4.92|0.57|23|2.66|0.2137|0.45|0.05|6|5.11
EPL|2025|Brian Brobbey|Sunderland|F|31|1943|7|7|7.11|0.33|36|1.67|0.1976|1.51|0.07|15|9.29
EPL|2025|Marcus Tavernier|Bournemouth|M|34|2779|7|5|7.88|0.26|70|2.27|0.1125|6.16|0.20|52|17.83
EPL|2025|Emiliano Buendía|Aston Villa|M|36|1778|6|6|3.78|0.19|49|2.48|0.0772|3.63|0.18|30|9.21
EPL|2025|Wilson Isidor|Sunderland|F|32|1142|6|6|5.62|0.44|43|3.39|0.1307|0.00|0.00|0|6.03
EPL|2025|Iliman Ndiaye|Everton|M|32|2805|6|4|4.62|0.15|43|1.38|0.1075|4.46|0.14|30|15.46
EPL|2025|Evanilson|Bournemouth|F|36|2810|6|6|11.83|0.38|72|2.31|0.1643|3.07|0.10|30|15.95
EPL|2025|John McGinn|Aston Villa|M|30|2221|5|5|3.00|0.12|28|1.13|0.1071|4.86|0.20|39|10.93
EPL|2025|Enzo Le Fée|Sunderland|F|36|2953|5|2|2.22|0.07|36|1.10|0.0618|7.55|0.23|53|13.18
EPL|2025|Jéremy Doku|Manchester City|F|30|1783|5|5|4.00|0.20|39|1.97|0.1026|7.55|0.38|59|18.84
EPL|2025|Chemsdine Talbi|Sunderland|F|28|1556|4|4|2.32|0.13|25|1.45|0.0930|0.60|0.03|12|3.23
EPL|2025|Jacob Murphy|Newcastle United|D|33|1630|3|3|3.12|0.17|42|2.32|0.0743|4.79|0.26|23|8.43
EPL|2025|Amine Adli|Bournemouth|M|31|1036|3|3|3.57|0.31|20|1.74|0.1787|1.28|0.11|17|6.14
EPL|2025|Alex Scott|Bournemouth|M|37|2915|3|3|3.50|0.11|44|1.36|0.0795|2.89|0.09|26|15.25
EPL|2025|Joelinton|Newcastle United|M|27|1958|2|2|2.18|0.10|32|1.47|0.0681|1.86|0.09|17|10.02
EPL|2025|Tammy Abraham|Aston Villa|F|12|253|2|2|2.05|0.73|9|3.20|0.2276|0.13|0.05|4|2.10
EPL|2025|Eddie Nketiah|Crystal Palace|M|12|396|2|2|1.94|0.44|15|3.41|0.1295|0.96|0.22|7|2.90
EPL|2025|Justin Kluivert|Bournemouth|M|20|934|2|2|2.29|0.22|17|1.64|0.1349|2.29|0.22|22|5.31
EPL|2025|Jacob Ramsey|Newcastle United|M|28|1421|2|2|1.21|0.08|16|1.01|0.0757|1.57|0.10|22|5.49
EPL|2025|Habib Diarra|Sunderland|M|20|1414|2|1|2.49|0.16|26|1.65|0.0958|0.64|0.04|7|4.12
EPL|2025|Ryan Christie|Bournemouth|M|26|942|2|2|1.79|0.17|25|2.39|0.0716|1.62|0.15|11|7.69
EPL|2025|Yoane Wissa|Newcastle United|F|19|492|1|1|3.24|0.59|13|2.38|0.2491|0.17|0.03|3|4.35
