EPL|2025|Cody Gakpo|Liverpool|F M S|36|2758|7|7|9.83|0.32|87|2.84|0.1129|6.59|0.22|53|18.73
EPL|2025|Dominik Szoboszlai|Liverpool|D F M|36|3236|6|6|3.96|0.11|70|1.95|0.0566|8.84|0.25|78|21.54
EPL|2025|Florian Wirtz|Liverpool|F M S|33|2426|5|5|7.58|0.28|51|1.89|0.1486|5.38|0.20|60|20.64
EPL|2025|Alexander Isak|Liverpool|F S|14|717|3|3|3.25|0.41|17|2.13|0.1909|0.85|0.11|2|4.25
EPL|2025|Federico Chiesa|Liverpool|M S|26|247|2|2|1.67|0.61|16|5.83|0.1041|1.47|0.54|3|3.72
EPL|2025|Rio Ngumoha|Liverpool|M S|19|515|2|2|1.22|0.21|16|2.80|0.0763|2.13|0.37|16|4.78
EPL|2025|Ibrahima Konaté|Liverpool|D|36|3133|1|1|1.96|0.06|12|0.34|0.1632|0.73|0.02|8|11.12
La_liga|2025|Vinícius Júnior|Real Madrid|F M S|36|2865|16|12|10.69|0.34|100|3.14|0.1069|7.16|0.22|69|23.05
La_liga|2025|Juan Camilo Hernández|Real Betis|F S|32|2623|11|10|11.66|0.40|89|3.05|0.1310|4.87|0.17|34|19.11
La_liga|2025|Abdessamad Ezzalzouli|Real Betis|F M S|29|2275|10|10|10.30|0.41|73|2.89|0.1411|6.22|0.25|32|18.70
La_liga|2025|Antony|Real Betis|F M S|32|2495|8|8|9.02|0.33|90|3.25|0.1003|6.64|0.24|56|22.01
La_liga|2025|Jude Bellingham|Real Madrid|M S|28|1933|6|6|7.73|0.36|51|2.37|0.1516|3.04|0.14|36|13.97
La_liga|2025|Gonzalo García|Real Madrid|F S|30|923|6|6|5.27|0.51|21|2.05|0.2509|1.63|0.16|13|8.07
La_liga|2025|Arda Güler|Real Madrid|F M S|33|2076|4|4|4.81|0.21|49|2.12|0.0982|8.85|0.38|70|16.12
La_liga|2025|Álvaro Fernández|Real Madrid|D S|28|2334|2|2|0.76|0.03|9|0.35|0.0843|1.78|0.07|29|16.83
La_liga|2025|Rodrygo|Real Madrid|F M S|19|633|1|1|2.85|0.40|27|3.84|0.1055|2.88|0.41|17|4.61
La_liga|2025|Fran García|Real Madrid|D M S|13|930|1|1|0.95|0.09|6|0.58|0.1578|0.30|0.03|5|4.63
La_liga|2025|Ricardo Rodríguez|Real Betis|D S|23|1552|0|0|0.14|0.01|3|0.17|0.0470|0.49|0.03|7|2.79
La_liga|2025|Endrick|Real Madrid|S|1|5|0|0|0.00|0.00|0|0.00|0.0000|0.00|0.00|0|0.00
La_liga|2025|Pablo García|Real Betis|M S|15|346|0|0|1.41|0.37|13|3.38|0.1086|0.06|0.01|2|1.65
Serie_A|2025|Tasos Douvikas|Como|F S|38|2279|14|13|14.41|0.57|65|2.57|0.2217|2.24|0.09|24|18.06
Serie_A|2025|Nico Paz|Como|F M S|35|2905|12|12|7.38|0.23|121|3.75|0.0610|7.03|0.22|51|19.75
Serie_A|2025|Lorenzo Colombo|Genoa|F S|38|2373|7|6|7.87|0.30|66|2.50|0.1193|1.87|0.07|19|10.42
Serie_A|2025|Martin Baturina|Como|F M S|29|1579|6|6|1.90|0.11|28|1.60|0.0679|6.70|0.38|61|11.86
